20.1.2020 01:43,morera,https://en.wikipedia.org/wiki/La_mujer_de_Judas
20.1.2020 01:44,jaime rodriguez morera,https://en.wikipedia.org/wiki/List_of_Catalonian_saints
3.2.2020 12:13,rainbow,https://en.wikipedia.org/wiki/Israel_Kamakawiwo%CA%BBole
3.2.2020 12:13,shoulder,https://en.wikipedia.org/wiki/Winged_scapula
3.2.2020 12:19,hull,https://en.wikipedia.org/wiki/Stagecoach_in_Hull
3.2.2020 12:19,reinbek,https://en.wikipedia.org/wiki/Alfred_Pringsheim
3.2.2020 12:19,reinfeld,https://en.wikipedia.org/wiki/Neubukow
3.2.2020 12:19,reinbek,https://en.wikipedia.org/wiki/Linda_Zervakis
8.2.2020 15:08,deep learning,https://en.wikipedia.org/wiki/Wojciech_Zaremba
8.2.2020 15:08,interpretability,https://en.wikipedia.org/wiki/Adam_and_Eve
8.2.2020 15:08,explainable,https://en.wikipedia.org/wiki/Rev-9
25.4.2020 22:08,rainbow,https://en.wikipedia.org/wiki/Welcome_to_Rainbow
10.5.2020 22:40,decauville,https://en.wikipedia.org/wiki/SNCF_Class_Y_7400
20.5.2020 16:09,sensemaking,https://en.wikipedia.org/wiki/Kathleen_M._Sutcliffe
31.5.2020 07:50,Jew,https://en.wikipedia.org/wiki/Jew_Mountain
13.7.2020 12:57,rainbow,https://en.wikipedia.org/wiki/White_rainbow
17.7.2020 06:23,rainbow,https://en.wikipedia.org/wiki/Rainbow_S.r.l.
18.8.2020 17:01,rainbow,https://en.wikipedia.org/wiki/Rainbow_Butterfly_Unicorn_Kitty
1.10.2020 23:39,rainbow,https://en.wikipedia.org/wiki/The_Rainbow_Landscape
1.10.2020 23:40,Dan Ariely,https://en.wikipedia.org/wiki/Debiasing
14.11.2020 20:07,rainbow,https://en.wikipedia.org/wiki/Rainbow_Butterfly_Unicorn_Kitty
6.12.2020 12:15,rainbow,https://en.wikipedia.org/wiki/Rainbow_Coalition_(Fred_Hampton)
6.12.2020 12:16,ciao,https://en.wikipedia.org/wiki/Hell's_Kitchen_(American_season_16)
6.12.2020 12:21,elisabetta,https://en.wikipedia.org/wiki/Gianni_Morandi
